codigo_igac	departamento	municipio	barrio	via	placa	numero_placa	observaciones	latitud	longitud
OSM-1509314224	ANTIOQUIA	Caldas		Carrera	Carrera 48A # 127 Sur-6	127 Sur-6	Origen: OpenStreetMap	6.0937673	-75.6348167
OSM-1509318225	ANTIOQUIA	Caldas		Calle	Calle 127 Sur # 48A-17	48A-17	Origen: OpenStreetMap	6.0937242	-75.6351147
OSM-1509386185	ANTIOQUIA	Caldas		Calle	Calle 127 Sur # 49-63	49-63	Origen: OpenStreetMap	6.093613	-75.6359712
OSM-1509386190	ANTIOQUIA	Caldas		Calle	Calle 127 Sur # 49-33	49-33	Origen: OpenStreetMap	6.0935659	-75.6356552
OSM-1509394716	ANTIOQUIA	Caldas		Calle	Calle 127 Sur # 50-41	50-41	Origen: OpenStreetMap	6.0936703	-75.6366205
OSM-1509394718	ANTIOQUIA	Caldas		Calle	Calle 127 Sur # 50-61	50-61	Origen: OpenStreetMap	6.0936929	-75.6368377
OSM-1509394719	ANTIOQUIA	Caldas		Carrera	Carrera 51 # 127 Sur-14	127 Sur-14	Origen: OpenStreetMap	6.0936043	-75.6368325
OSM-1509394720	ANTIOQUIA	Caldas		Carrera	Carrera 51 # 127 Sur-24	127 Sur-24	Origen: OpenStreetMap	6.0935179	-75.6367415
OSM-1509394726	ANTIOQUIA	Caldas		Calle	Calle 128 Sur # 50-48	50-48	Origen: OpenStreetMap	6.0931608	-75.6366789
OSM-1509394729	ANTIOQUIA	Caldas		Calle	Calle 128 Sur # 50-22	50-22	Origen: OpenStreetMap	6.0931171	-75.6364114
OSM-1509394730	ANTIOQUIA	Caldas		Carrera	Carrera 50 # 127 Sur-61	127 Sur-61	Origen: OpenStreetMap	6.0932525	-75.6363595
OSM-17719749	ANTIOQUIA	Caldas		Carrera	Carrera 48 # 135 Sur-41	135 Sur-41	Origen: OpenStreetMap	6.0868609	-75.634534
OSM-17916505	ANTIOQUIA	Caldas		Carrera	Carrera 51 # 127 Sur-41	127 Sur-41	Origen: OpenStreetMap	6.0933588	-75.6373157
OSM-17939343	ANTIOQUIA	Caldas		Diagonal	Diagonal 53 # 126A Sur-49	126A Sur-49	Origen: OpenStreetMap	6.0946963	-75.6370471
OSM-17941500	ANTIOQUIA	Caldas		Carrera	Carrera 50 # 108 Sur-5	108 Sur-5	Origen: OpenStreetMap	6.1105562	-75.6369944
