codigo_igac	departamento	municipio	barrio	via	placa	numero_placa	observaciones	latitud	longitud
2661001025001300003	ANTIOQUIA	Envigado	025		00003		Origen: 53	6.174383975212704	-75.58817883190866
2661001006000400012	ANTIOQUIA	Envigado	006		00012		Origen: 54	6.1571937834605315	-75.5911737528336
2661001006000400011	ANTIOQUIA	Envigado	006		00011		Origen: 55	6.15715078322231	-75.59114525012691
2661001006000400010	ANTIOQUIA	Envigado	006		00010		Origen: 56	6.157109410120123	-75.59110996486629
2661001022002700005	ANTIOQUIA	Envigado	022		00005		Origen: 57	6.170619900655721	-75.5854100990865
2661001022002700025	ANTIOQUIA	Envigado	022		00025		Origen: 58	6.170789126277948	-75.58547155053473
2661001022002700006	ANTIOQUIA	Envigado	022		00006		Origen: 59	6.170793107111954	-75.58549887472986
2661001007001200175	ANTIOQUIA	Envigado	007		00175		Origen: 60	6.15972593874243	-75.60088202741247
2661001007001700006	ANTIOQUIA	Envigado	007		00006		Origen: 61	6.158914711677227	-75.6035683174202
2661001007001800006	ANTIOQUIA	Envigado	007		00006		Origen: 62	6.159244876006993	-75.60317459548429
2661001007002100007	ANTIOQUIA	Envigado	007		00007		Origen: 63	6.159288749759632	-75.60254277982743
2661001007002400005	ANTIOQUIA	Envigado	007		00005		Origen: 64	6.159642510381684	-75.60211044519217
2661001014000500050	ANTIOQUIA	Envigado	014		00050		Origen: 65	6.159561817033729	-75.5820467073617
2661001014000500045	ANTIOQUIA	Envigado	014		00045		Origen: 66	6.159519130550965	-75.58206870350242
2661001014000500001	ANTIOQUIA	Envigado	014		00001		Origen: 67	6.159273063781909	-75.5821141933488
2661001014000500005	ANTIOQUIA	Envigado	014		00005		Origen: 68	6.159559441149489	-75.58224666831697
2661001014000500006	ANTIOQUIA	Envigado	014		00006		Origen: 69	6.159608422412028	-75.58230212744996
2661001014000700055	ANTIOQUIA	Envigado	014		00055		Origen: 70	6.1598731870829	-75.5829720572453
2661001014004400001	ANTIOQUIA	Envigado	014		00001		Origen: 71	6.160556577880675	-75.57994356265554
2661001014004500002	ANTIOQUIA	Envigado	014		00002		Origen: 72	6.159845404452145	-75.57943288901383
2661001030000800001	ANTIOQUIA	Envigado	030		00001		Origen: 73	6.172103973798135	-75.57938295530722
2661001030001600023	ANTIOQUIA	Envigado	030		00023		Origen: 74	6.173149276544703	-75.57665500912698
2661001030001600028	ANTIOQUIA	Envigado	030		00028		Origen: 75	6.173370186001629	-75.57610178640874
